T,X,Y,Z
19772,40,56,64
19774,40,60,92
19776,36,-12,-48
19778,-52,48,-32
19780,52,-16,36
19782,-52,-16,40
19794,-44,-32,108
19796,20,-4,28
19798,44,-12,-52
19800,548,148,-280
19802,48,8,-544
19804,-428,-236,552
19816,-1836,320,-1028
19818,-2720,-8,1036
19820,92,204,-2460
19824,1588,-200,356
19826,1176,56,-480
19828,-196,120,-80
19830,-1120,-4,280
19842,-524,-152,172
19844,-200,-152,224
19846,420,12,-104
19848,224,40,-320
19850,68,-104,-24
19862,-184,-20,-24
19864,-52,-76,180
19866,72,-8,136
19868,48,16,-132
19870,156,28,-216
19872,292,100,-396
19884,144,40,-204
19886,-172,-100,128
19888,-148,-148,-24
19890,-144,20,-164
19892,24,-20,-496
19894,308,-20,-40
19906,864,208,-204
19908,468,-220,1676
19910,-500,-116,660
19912,-468,304,-304
19914,60,60,-52
19918,520,60,64
19920,236,116,204
19932,-200,52,-20
19934,-220,8,-152
19936,-76,-52,-320
19938,148,-88,-32
19940,232,-108,-72
19942,72,-68,-224
19954,-40,100,-364
19956,-200,-44,-36
19958,-244,200,364
19960,-80,52,192
19962,92,-20,220
19964,144,28,8
19976,8,-24,100
19978,44,36,48
19980,12,44,-40
19982,-48,-60,104
19984,36,-52,-44
